STATEFP20,COUNTYFP20,TRACTCE20,GEOID20,NAME20,NAMELSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,the_geom,OBJECTID
36,029,004902,36029004902,49.02,Census Tract,G5020,S,862945,0,+42.9502852,-078.8599763,"MULTIPOLYGON (((-78.868503160119 42.947778483428, -78.867300159119 42.947775483342, -78.865940158922 42.947772483264, -78.864571158307 42.947769483187, -78.864517158721 42.950468484033, -78.86451115853 42.951529483689, -78.864495158753 42.952323484475, -78.864475158784 42.953061484468, -78.864464159232 42.953780484479, -78.864456158896 42.954202484231, -78.864451158686 42.954465484716, -78.864449159501 42.954579484598, -78.863104159102 42.954584484889, -78.861737158581 42.954582484858, -78.861184158084 42.954582484882, -78.861184158087 42.954623484982, -78.860350158032 42.954615484649, -78.8589291577 42.954605485149, -78.858904157439 42.95460548515, -78.858155156835 42.954605485183, -78.857315156501 42.954600484989, -78.855760156242 42.954587485356, -78.854353155661 42.954577484956, -78.853080155906 42.954569484643, -78.853071155419 42.953726485186, -78.853039155543 42.951448484049, -78.85303415527 42.950955484608, -78.853042155578 42.950195484497, -78.853044154768 42.950154484398, -78.853066154804 42.949107484489, -78.853074155058 42.947684484262, -78.853111154977 42.94768448426, -78.853639155212 42.947687483476, -78.854454155284 42.947693483717, -78.854479155546 42.947693483716, -78.855858155727 42.947706483357, -78.855883155988 42.947706483356, -78.857404156467 42.947721483983, -78.857443156479 42.947721483981, -78.859033156565 42.947736483705, -78.860454156897 42.947747483251, -78.860480157205 42.94774748325, -78.861826157651 42.947754483514, -78.863051157875 42.947761483784, -78.863053157937 42.947383483371, -78.863065158264 42.944602483227, -78.864283158163 42.944615482875, -78.867415158802 42.944629482484, -78.867984159142 42.944631482551, -78.868149159609 42.944630482498, -78.868268159825 42.945669482929, -78.868382159808 42.946698482897, -78.868503160119 42.947778483428)))",49
36,029,006602,36029006602,66.02,Census Tract,G5020,S,445875,0,+42.9133791,-078.8711356,"MULTIPOLYGON (((-78.87707615955 42.912249476791, -78.877064159969 42.913181476771, -78.877064160047 42.914123476315, -78.877050159508 42.915473476761, -78.876345160047 42.915463477228, -78.875684159032 42.91545747698, -78.873713159242 42.915439477134, -78.87351815918 42.91543747705, -78.873131158298 42.915434476929, -78.870692157461 42.915412476918, -78.870124158066 42.915408477658, -78.869176157215 42.915402477423, -78.86682715696 42.915384477593, -78.865498156403 42.915373477143, -78.864658156069 42.915360477478, -78.864435155607 42.91535747735, -78.864605156278 42.915023477168, -78.864645156328 42.914911477377, -78.864830155879 42.914354477663, -78.864987155941 42.913952477031, -78.865029156084 42.913845477472, -78.865497156119 42.912494476959, -78.865916155687 42.911254477091, -78.866008156361 42.911251476948, -78.866392156205 42.911253477024, -78.868138156339 42.911259476324, -78.870058157357 42.911260476285, -78.870328157304 42.911269476689, -78.871735157885 42.91127947619, -78.872157157695 42.91128247631, -78.872833158507 42.91128247628, -78.87708815913 42.911306476302, -78.87707615955 42.912249476791)))",67
36,029,001700,36029001700,17,Census Tract,G5020,S,1163834,0,+42.8813926,-078.8352386,"MULTIPOLYGON (((-78.844087146591 42.877919471753, -78.844084146535 42.878939472209, -78.844081146431 42.879358471822, -78.844076146264 42.880148472423, -78.844073146161 42.880600471765, -78.844066146772 42.881042472443, -78.844062146611 42.881343471989, -78.844053146242 42.881931472231, -78.84404814697 42.882672472362, -78.8440411467 42.883344472896, -78.844030147231 42.885063473338, -78.843038146134 42.88505047278, -78.842784146931 42.885050472791, -78.842042146651 42.885050472824, -78.841464145893 42.885042473379, -78.841052145648 42.885037473166, -78.840492145725 42.885031472913, -78.840113145214 42.885027472745, -78.839566145895 42.885021473391, -78.8392391451 42.88501747322, -78.839114145591 42.885015473133, -78.838145144662 42.884991472965, -78.837268144409 42.884983473533, -78.835930144334 42.88497047299, -78.835775144331 42.884969472951, -78.835140143624 42.884963473601, -78.834666144098 42.884959473437, -78.834089143385 42.884953473185, -78.832056143413 42.884921473592, -78.829878142105 42.884905473848, -78.827697141558 42.884890473251, -78.827053141332 42.884884473901, -78.825657141261 42.884870473315, -78.825618141249 42.88486947417, -78.824141140116 42.884859473773, -78.825595140912 42.882826473119, -78.825684140541 42.882739473584, -78.825766140739 42.882597473301, -78.82690614138 42.880989472552, -78.828736141604 42.878408472592, -78.829107141721 42.87813747262, -78.828888141443 42.878114472464, -78.829105141597 42.8777614723, -78.829311141242 42.877424471978, -78.82942614117 42.877230471985, -78.829541142017 42.877272472125, -78.830400142233 42.876065471966, -78.832080142053 42.876708471982, -78.832176142017 42.876746471938, -78.832626142242 42.876926472158, -78.832946142722 42.877053471727, -78.833257142783 42.877168471642, -78.834122143405 42.877502471777, -78.834984142988 42.877833471774, -78.835857143981 42.878168471956, -78.835955144038 42.878206471912, -78.836858143727 42.878549472463, -78.83763414471 42.878845471742, -78.838383144439 42.879135472544, -78.838494144201 42.879178471832, -78.839226144925 42.879301472098, -78.839225144874 42.879253471674, -78.839235144427 42.879106472063, -78.839265144909 42.878961471644, -78.839314144474 42.878819472262, -78.839383144969 42.878682472212, -78.839470144501 42.878550472393, -78.839617145018 42.878382471803, -78.839748144796 42.878267471869, -78.839843144705 42.878196472175, -78.841524145314 42.876943471649, -78.841722145502 42.87679647113, -78.841917145553 42.876675471815, -78.841920145707 42.876849471776, -78.842690145498 42.876981471557, -78.844089146626 42.877221471814, -78.844087146591 42.877919471753)))",15
36,029,003000,36029003000,30,Census Tract,G5020,S,1423279,0,+42.9035507,-078.8059328,"MULTIPOLYGON (((-78.813938138761 42.898909477165, -78.813869138435 42.901096476792, -78.812642138133 42.901261477291, -78.811612137982 42.901400477477, -78.811611137951 42.901593477419, -78.811570137946 42.902802477633, -78.811544137714 42.903722477958, -78.811521138495 42.904330478228, -78.811500138489 42.905175477778, -78.811544137833 42.905169478398, -78.811538138574 42.906621478169, -78.81152813817 42.907358478115, -78.811513138519 42.90912847912, -78.811514138619 42.909785478959, -78.810518138238 42.909790479234, -78.809999138421 42.909791479304, -78.809777138005 42.90979247936, -78.809291137922 42.909793478529, -78.808277137603 42.909797478759, -78.807199137011 42.9097994789, -78.807085137114 42.909798478858, -78.806172136988 42.909796478806, -78.805791136384 42.909794478731, -78.805633137142 42.909793478691, -78.804724136303 42.90979947901, -78.804574136533 42.909797478924, -78.80433413618 42.909796478888, -78.803792136195 42.909797478959, -78.80296113628 42.909797478996, -78.802594135426 42.909797479012, -78.80162213526 42.909798479102, -78.801496135704 42.909798479107, -78.800706134995 42.909797479096, -78.8004071355 42.909797479109, -78.799791134776 42.909793478952, -78.799294135081 42.909791479781, -78.799062134198 42.909752479784, -78.799162134104 42.906837478828, -78.799158134703 42.90544447819, -78.799158134671 42.90504947879, -78.799159134592 42.903533477854, -78.799159134553 42.903052478069, -78.799167133996 42.902702478053, -78.799177134426 42.902291477911, -78.799186133917 42.90194547808, -78.799194134259 42.901599478249, -78.799200133618 42.901349477467, -78.799202133704 42.901258477751, -78.799211134092 42.900895478032, -78.799217134347 42.900617477752, -78.799222133665 42.90043547742, -78.799228133925 42.900209477749, -78.799234134183 42.899952477542, -78.799241133582 42.89963947744, -78.799245133755 42.899475477942, -78.799249133926 42.899297477795, -78.799259133472 42.899075477409, -78.799272134052 42.898777477103, -78.799875134165 42.898700477108, -78.801045134521 42.898551477353, -78.802368134778 42.898308476836, -78.802856134944 42.898180477184, -78.803530134741 42.897905477013, -78.803898134729 42.897765476811, -78.80416813557 42.897704476673, -78.804501135739 42.897650476856, -78.804796135045 42.897615477021, -78.80535313573 42.897646476633, -78.805612136068 42.897688476767, -78.805765135982 42.897735477137, -78.806124135571 42.897819476514, -78.806503136088 42.897882476715, -78.806828135891 42.897897476496, -78.80706713619 42.897821476564, -78.809450137098 42.897511476496, -78.813216138357 42.897034476728, -78.813973138425 42.896944476125, -78.813938138761 42.898909477165)))",25
36,029,003100,36029003100,31,Census Tract,G5020,S,1498673,0,+42.9004130,-078.8579635,"MULTIPOLYGON (((-78.870579156115 42.897307474219, -78.870161156596 42.89858747414, -78.869897156097 42.899409474435, -78.869750156503 42.899864474822, -78.869591156358 42.900383474574, -78.869479156584 42.90074847439, -78.869293156086 42.901296474587, -78.868974156639 42.902218475017, -78.86875415637 42.902875474866, -78.86865915648 42.903171475084, -78.868611156062 42.903319474743, -78.868483156447 42.903716475142, -78.867767155579 42.903754475134, -78.866076155322 42.903993475482, -78.864755155136 42.903976475654, -78.862569154356 42.903956475725, -78.861491153763 42.903941475978, -78.859744153581 42.903917475844, -78.857330153005 42.903888475508, -78.857151152787 42.903886475424, -78.856211152307 42.903874475809, -78.855232151814 42.903862476197, -78.853977151995 42.903846475512, -78.85275515101 42.903828475633, -78.851491150774 42.90381447594, -78.850267150596 42.903801476292, -78.850238150149 42.903801476294, -78.849155150222 42.903783476408, -78.848358150086 42.903770475841, -78.848076149582 42.903766476568, -78.847116149072 42.903756476148, -78.847049149559 42.903755476105, -78.846436148973 42.903748475808, -78.846356148856 42.903747475765, -78.845954149075 42.903743476497, -78.845778148997 42.903741476413, -78.845759149014 42.903741476413, -78.845417148422 42.903737476244, -78.844925148959 42.903731475988, -78.844628148658 42.903727476715, -78.844625148371 42.901936475639, -78.844622148081 42.900117475964, -78.845846148215 42.899594475079, -78.847086149092 42.899074475232, -78.848314149411 42.898551475247, -78.848667149602 42.898399475389, -78.849496149395 42.898052475475, -78.849709149386 42.897963474943, -78.850940149845 42.897446475235, -78.851940150378 42.897025474586, -78.853956151287 42.896178474854, -78.853959150561 42.896598474513, -78.855321151751 42.896613474247, -78.855677151196 42.896636474397, -78.85605015143 42.896660474592, -78.856354152057 42.896668474049, -78.857053152138 42.896671474157, -78.858063152272 42.896683474667, -78.859082152823 42.896692474139, -78.860100153328 42.896706474742, -78.861123153166 42.896715474214, -78.8621331533 42.896729473917, -78.863152153851 42.896740474381, -78.8641861542 42.896752473991, -78.864410154709 42.89675547412, -78.865536154848 42.89695447429, -78.866952154912 42.896537473807, -78.867218155564 42.896442473894, -78.868388155961 42.89680247432, -78.869660155671 42.89682247429, -78.870558155999 42.896831473767, -78.870755156149 42.896782474188, -78.870579156115 42.897307474219)))",26
36,029,016801,36029016801,168.01,Census Tract,G5020,S,883278,0,+42.9077755,-078.8612090,"MULTIPOLYGON (((-78.868182156034 42.904609475128, -78.868172156471 42.904639475618, -78.867786155733 42.905819475405, -78.867541156113 42.906612476155, -78.867497155881 42.906755475583, -78.867172156154 42.907674475874, -78.866938156136 42.908335475909, -78.866774155759 42.908862476032, -78.8667231561 42.909004476313, -78.866526155992 42.909562476074, -78.866266155671 42.910295476745, -78.865916155687 42.911254477091, -78.865497156119 42.912494476959, -78.865029156084 42.913845477472, -78.864987155941 42.913952477031, -78.864830155879 42.914354477663, -78.864645156328 42.914911477377, -78.864605156278 42.915023477168, -78.864435155607 42.91535747735, -78.863591155987 42.915351477109, -78.862923155546 42.915343477668, -78.862324155611 42.915331477139, -78.862335155145 42.914399477159, -78.862360155369 42.913944477678, -78.862377155199 42.913214477156, -78.862386154655 42.912465476655, -78.862398155164 42.911871477034, -78.862419155185 42.91121847648, -78.862443154419 42.91022647642, -78.862441155206 42.909983476861, -78.862450154685 42.909505476315, -78.8618651545 42.909491476593, -78.859630154141 42.909451476639, -78.859621153781 42.910158476995, -78.856828152694 42.910127476583, -78.855580152301 42.910115476983, -78.853982151845 42.910112476915, -78.853981151778 42.90986047694, -78.853969152081 42.909381477248, -78.853968152006 42.909035476519, -78.853968151951 42.908376476587, -78.85396815194 42.908244476771, -78.853969151922 42.907462476541, -78.853981151508 42.906587476502, -78.853989151834 42.906045476591, -78.853989151802 42.905656476568, -78.853989151736 42.904858476497, -78.853977151995 42.903846475512, -78.855232151814 42.903862476197, -78.856211152307 42.903874475809, -78.857151152787 42.903886475424, -78.857330153005 42.903888475508, -78.859744153581 42.903917475844, -78.861491153763 42.903941475978, -78.862569154356 42.903956475725, -78.864755155136 42.903976475654, -78.866076155322 42.903993475482, -78.867767155579 42.903754475134, -78.868483156447 42.903716475142, -78.868182156034 42.904609475128)))",85
36,029,005300,36029005300,53,Census Tract,G5020,S,2316730,5659,+42.9293068,-078.8607416,"MULTIPOLYGON (((-78.867779158121 42.927769479847, -78.86760315807 42.928097479751, -78.867574157626 42.928131479528, -78.867456157554 42.928270479673, -78.867225157634 42.928446479737, -78.866858157693 42.928600479688, -78.866535157995 42.928736479703, -78.866355157741 42.928854479778, -78.866208157221 42.928982479415, -78.866061157604 42.929151480051, -78.865995157249 42.929301479804, -78.865880157329 42.929579480089, -78.865832157809 42.929719480277, -78.865778157136 42.930153479687, -78.865746157495 42.930705480062, -78.865706157462 42.931020480258, -78.865565157244 42.931424480082, -78.865381157728 42.931840480463, -78.865316157427 42.932078480692, -78.865316157456 42.932424480522, -78.865322157737 42.932459480344, -78.865378157655 42.932647480951, -78.865432157475 42.932769480301, -78.865733157994 42.933161480449, -78.865897157533 42.933385480919, -78.865995157611 42.933672480712, -78.866001157892 42.933707480533, -78.866021157929 42.933799480295, -78.866073157663 42.934008480975, -78.866089157516 42.934119480717, -78.866090157564 42.934141480836, -78.866099157991 42.934247481246, -78.866111157693 42.934786481018, -78.866202158347 42.935091480745, -78.866274158104 42.935232480974, -78.866342158575 42.935366480879, -78.86625115795 42.935407480982, -78.865805157939 42.935567481215, -78.864762158118 42.936119481635, -78.863763157655 42.936827481182, -78.862987157643 42.937398481571, -78.860274156857 42.939583482123, -78.860292156866 42.940470481817, -78.858688156131 42.940457482186, -78.858350155735 42.940575482268, -78.858002155772 42.940676482463, -78.857518155792 42.94079748269, -78.856504155495 42.941063482459, -78.856243155073 42.941127482736, -78.855644155149 42.941260482625, -78.855228154723 42.941313482399, -78.854733155125 42.941358482706, -78.854594154966 42.941362482897, -78.854299154758 42.941357482679, -78.854001154409 42.941345483036, -78.85371415457 42.941316482605, -78.853355154084 42.941263482866, -78.852098154155 42.941039482444, -78.852009153619 42.941024482653, -78.851960154041 42.941015482239, -78.851790154238 42.940980482425, -78.851677153486 42.940956482218, -78.851349153539 42.940894482959, -78.851234153593 42.940867482614, -78.851000153516 42.940821482293, -78.850762153253 42.940785482436, -78.850746153375 42.940363482685, -78.850701153915 42.939539482312, -78.850699153808 42.939361482165, -78.850697153705 42.939239482813, -78.850681153843 42.939025482799, -78.850648153156 42.938366481969, -78.850643153812 42.938237482293, -78.850649153171 42.937990482549, -78.850663152901 42.937742481859, -78.85068615305 42.937495482114, -78.850716153523 42.937249482415, -78.850755153515 42.937003481817, -78.850851153433 42.936481481928, -78.851023153278 42.935905482234, -78.851516153557 42.934341481753, -78.851593153515 42.934100481384, -78.851726153365 42.933730481336, -78.851769153549 42.93356548089, -78.851805153408 42.933398481251, -78.851851153723 42.933126481247, -78.851855153 42.933011481319, -78.851841153242 42.932920481603, -78.851227153482 42.932584481364, -78.85060815259 42.932235481422, -78.85058215318 42.932220480729, -78.850378152692 42.932106480857, -78.849435152027 42.931556481517, -78.848162152213 42.930831481284, -78.848700151973 42.93033848092, -78.84930715223 42.929748480558, -78.849568152637 42.929500480757, -78.850954153033 42.928182480832, -78.850999152421 42.928140480684, -78.851082152671 42.92806148062, -78.851183152856 42.927967480761, -78.851306153162 42.927852479928, -78.851508152633 42.927663480162, -78.851731153078 42.927453480323, -78.851861152809 42.927331480065, -78.852336153245 42.926889480266, -78.852721153105 42.926526479631, -78.852957153253 42.926303480089, -78.853274153559 42.926011480046, -78.853830153253 42.925501479793, -78.853977153772 42.925361479601, -78.855641153565 42.923781479225, -78.856209153813 42.923240479335, -78.85672515435 42.922748479018, -78.85731815396 42.922189479193, -78.858927154929 42.922225478989, -78.859332154849 42.922234479388, -78.860040155349 42.922242478827, -78.860729154966 42.922246478982, -78.862193155497 42.92226447885, -78.863029155644 42.922269479044, -78.863773156017 42.922273479196, -78.864639156658 42.92227847849, -78.867332157596 42.922280478462, -78.867334157691 42.922307478813, -78.867410157683 42.923038478477, -78.867445157551 42.923542478426, -78.867507157795 42.924298479248, -78.867581157707 42.925192479263, -78.867605157945 42.925466479357, -78.867631157394 42.925956479557, -78.867779158121 42.927769479847)))",54
36,029,003302,36029003302,33.02,Census Tract,G5020,S,990825,0,+42.9094528,-078.8489615,"MULTIPOLYGON (((-78.85399215262 42.913873477462, -78.853987152462 42.914765478288, -78.853988152525 42.914965477654, -78.853303152177 42.914755477856, -78.852976152281 42.914752477731, -78.852855152059 42.91475147769, -78.852233151955 42.914746477487, -78.849110150834 42.914718478128, -78.848063150782 42.914716478082, -78.843839148899 42.914688477874, -78.84368614899 42.914687478734, -78.843477149178 42.914685478651, -78.843472148873 42.913812477805, -78.843476148997 42.913063478203, -78.843470148652 42.912261477947, -78.843483149221 42.911838478149, -78.843483149152 42.911003477264, -78.843488148406 42.910051477257, -78.843487148301 42.909336477431, -78.84354114897 42.908857476837, -78.843621149054 42.908448476785, -78.843990149009 42.90734447692, -78.844588148803 42.90619547676, -78.844918148791 42.905640476232, -78.845044149224 42.905378476688, -78.845233148977 42.905016476108, -78.845412149168 42.904699476713, -78.845650149392 42.904271476673, -78.845954149075 42.903743476497, -78.846356148856 42.903747475765, -78.846436148973 42.903748475808, -78.847049149559 42.903755476105, -78.847116149072 42.903756476148, -78.848076149582 42.903766476568, -78.848358150086 42.903770475841, -78.849155150222 42.903783476408, -78.850238150149 42.903801476294, -78.850267150596 42.903801476292, -78.851491150774 42.90381447594, -78.85275515101 42.903828475633, -78.853977151995 42.903846475512, -78.853989151736 42.904858476497, -78.853989151802 42.905656476568, -78.853989151834 42.906045476591, -78.853981151508 42.906587476502, -78.853969151922 42.907462476541, -78.85396815194 42.908244476771, -78.853968151951 42.908376476587, -78.853968152006 42.909035476519, -78.853969152081 42.909381477248, -78.853981151778 42.90986047694, -78.853982151845 42.910112476915, -78.853983151896 42.910169476856, -78.853987152118 42.910598476932, -78.853985152068 42.911129477233, -78.853988152213 42.911189477312, -78.853987152211 42.911730477177, -78.853989152355 42.912350477102, -78.853989152357 42.912368477036, -78.853988152362 42.912994477238, -78.85399215262 42.913873477462)))",28
36,029,000800,36029000800,8,Census Tract,G5020,S,1090392,0,+42.8476264,-078.8171281,"MULTIPOLYGON (((-78.82373213673 42.844975466456, -78.823731137613 42.84535046673, -78.823730137614 42.845927466463, -78.823724137357 42.846183466623, -78.823719137186 42.846932467125, -78.823710137734 42.847741466807, -78.823697137206 42.848661467131, -78.823685137626 42.849604467621, -78.823684137581 42.849631467072, -78.823678137374 42.850494467455, -78.823672138064 42.851340467951, -78.823665137805 42.852139468069, -78.823663137721 42.85225646809, -78.823655137408 42.852968467778, -78.823640137687 42.853891468241, -78.823631138236 42.854716468664, -78.823626138032 42.85505546817, -78.823611138318 42.856068468304, -78.822709137791 42.85590046866, -78.822166137725 42.855498468959, -78.821420137216 42.854952468896, -78.820719137 42.854437468467, -78.820438136525 42.854232468882, -78.820022136969 42.853926468224, -78.819976136629 42.853891468404, -78.819258136521 42.85335646795, -78.819205136755 42.853317467945, -78.818520136383 42.852807468646, -78.818425136462 42.852736468062, -78.817842135437 42.852306467966, -78.817591135458 42.852122468452, -78.817122135237 42.851777467789, -78.816759135446 42.851504467757, -78.816399134896 42.851234467864, -78.815946135418 42.850898467617, -78.815686135021 42.850705467687, -78.815134134537 42.85029446757, -78.814981134618 42.850180467695, -78.814318134369 42.849686468237, -78.814270134835 42.849650467471, -78.813911134332 42.849383467717, -78.813534133891 42.849105467454, -78.813452134575 42.849045467378, -78.812530133975 42.848357467943, -78.812505133712 42.848338467964, -78.811890133897 42.847882467565, -78.811092133666 42.847282467702, -78.810642133428 42.846945467409, -78.810108132881 42.846531467152, -78.809280133049 42.845846467852, -78.8081681326 42.844913466976, -78.806684131938 42.84364946698, -78.805389131071 42.842540466957, -78.805951131069 42.842325466871, -78.806026130953 42.84230846698, -78.806739131674 42.842191466928, -78.807934132287 42.841994466748, -78.808725132133 42.841877466692, -78.808787132331 42.842080467094, -78.808850132575 42.84228246655, -78.808915132013 42.842490467184, -78.808979132304 42.842699466964, -78.812316133469 42.842732466545, -78.814994134614 42.842779466803, -78.81498013403 42.843591466624, -78.817971135317 42.843620466934, -78.820453136353 42.843653466553, -78.820442135907 42.844443466255, -78.820442135911 42.844488466539, -78.823735136832 42.844523466215, -78.82373213673 42.844975466456)))",6
36,029,002802,36029002802,28.02,Census Tract,G5020,S,641037,0,+42.9019744,-078.8207169,"MULTIPOLYGON (((-78.82890714352 42.903532477382, -78.828317143104 42.90352647713, -78.828018143609 42.903522476958, -78.827296143359 42.903515476666, -78.827006143383 42.90351247744, -78.826267142343 42.903505477149, -78.826025142797 42.90350247702, -78.825252142877 42.903495476731, -78.824874142411 42.903488477323, -78.824218142527 42.903474476704, -78.823751141532 42.903537476944, -78.82320414222 42.903609477603, -78.822160141419 42.903747476844, -78.821937140959 42.903776477297, -78.821092141303 42.903887477078, -78.820536140673 42.903960477784, -78.818907140595 42.904185477481, -78.81890714059 42.904125477401, -78.818768140434 42.904160477229, -78.818480140557 42.904233477924, -78.818065140177 42.90428047742, -78.817168139905 42.904405477851, -78.817142139598 42.904408477991, -78.816224139251 42.90453447757, -78.816011139255 42.904562477976, -78.81495713889 42.904708477588, -78.814901138988 42.904716477961, -78.81374913857 42.904873478086, -78.812633138924 42.905022477839, -78.811544137833 42.905169478398, -78.811500138489 42.905175477778, -78.811521138495 42.904330478228, -78.811544137714 42.903722477958, -78.811570137946 42.902802477633, -78.811611137951 42.901593477419, -78.811612137982 42.901400477477, -78.812642138133 42.901261477291, -78.813869138435 42.901096476792, -78.813911138586 42.901084477134, -78.81427413835 42.901042476972, -78.814936138505 42.900953477319, -78.81592513945 42.900819477367, -78.816217139516 42.900780477347, -78.816951139415 42.900682477274, -78.818117139584 42.900526477194, -78.818681139686 42.900450477248, -78.818902140052 42.900420476749, -78.81907513999 42.900397476575, -78.820035140488 42.900269476902, -78.820956140975 42.900145476516, -78.821415140699 42.90008447637, -78.821900140731 42.900026476361, -78.821978140755 42.90001747684, -78.822421141532 42.899927476251, -78.822745141281 42.899845476937, -78.822818141072 42.899825476908, -78.823264141086 42.899701476543, -78.823719141517 42.899551476773, -78.823868141237 42.899502476297, -78.824306141774 42.89932447613, -78.824595141692 42.899179476599, -78.824751141734 42.899101476578, -78.824808141681 42.899073476179, -78.825503142442 42.898662476006, -78.825971142573 42.898477476414, -78.826121142339 42.898418476374, -78.826312142209 42.89835747624, -78.826535142667 42.898299476242, -78.826820142407 42.898261476269, -78.826982142734 42.898254475938, -78.827111142428 42.898250475747, -78.82739414298 42.898266476475, -78.827654142467 42.898328475736, -78.827910142669 42.898408475831, -78.828321142884 42.89861347631, -78.828516142959 42.898771476422, -78.828695143194 42.89898247629, -78.828868143165 42.899370476258, -78.82888314309 42.900923476208, -78.82890714352 42.903532477382)))",23
36,029,007102,36029007102,71.02,Census Tract,G5020,S,843932,0,+42.8891906,-078.8826878,"MULTIPOLYGON (((-78.89242416285 42.893031472237, -78.891245162879 42.892010471787, -78.890949162605 42.891761471964, -78.890527161869 42.89144047241, -78.89023016245 42.891228471602, -78.889912162063 42.891102472078, -78.889594161685 42.891078471881, -78.889338161492 42.891115471807, -78.888572161929 42.891500471678, -78.887850161709 42.891863472328, -78.886982161012 42.892306472191, -78.886733161152 42.892434472732, -78.886458160985 42.892575472077, -78.886338160814 42.892637472255, -78.885893160854 42.892857472567, -78.885360160409 42.893124472361, -78.885272160824 42.89316947265, -78.885241160285 42.893185472492, -78.884771160964 42.893425472832, -78.884209160073 42.893712472654, -78.883658160593 42.894000472522, -78.882801160407 42.894451472755, -78.88275015984 42.894477473062, -78.88201415987 42.894845473044, -78.881266159343 42.895220473351, -78.88121115949 42.895248472851, -78.880842159458 42.8954304732, -78.880700159166 42.895501472896, -78.88014215936 42.895783473385, -78.8800291595 42.895671473601, -78.879821158816 42.895450473272, -78.879741158692 42.89536747303, -78.879507158598 42.895114473019, -78.87919615852 42.894790473322, -78.878959159185 42.894533473126, -78.878252158723 42.894413472998, -78.877274158263 42.89423947308, -78.877574158626 42.89330647304, -78.877579157957 42.893288473106, -78.877678158032 42.892985472564, -78.877804158455 42.892592472351, -78.877920158415 42.892234472859, -78.87808015861 42.891746472743, -78.878313158578 42.891029472814, -78.878545158499 42.8903084727, -78.878778158466 42.889588472631, -78.878889158198 42.889269472247, -78.879249158633 42.888140472125, -78.879303158429 42.887974471632, -78.879400158417 42.887744471771, -78.879374158107 42.887715472229, -78.879537158441 42.887233471491, -78.8797201588 42.886697471849, -78.879904158304 42.886135471904, -78.88006615859 42.885632471093, -78.880194158206 42.885237471686, -78.880280158562 42.884754470906, -78.880138158236 42.884420471637, -78.88003815807 42.884184471508, -78.879770158191 42.883872471465, -78.879213158326 42.882877471291, -78.878909157661 42.882403470944, -78.878787157374 42.882191471028, -78.878658157652 42.881855470767, -78.878596157451 42.881608471026, -78.878565157798 42.881456471185, -78.878565157782 42.88127247076, -78.878627157948 42.88108947038, -78.87872215783 42.880688470697, -78.87887615775 42.880255470429, -78.878924157271 42.880140470499, -78.879352157384 42.880431470462, -78.879903157822 42.88085847042, -78.880101158035 42.88100047069, -78.880731158546 42.881451470857, -78.88105115814 42.881739470686, -78.881263158107 42.881929470479, -78.881841158908 42.882448471098, -78.882258158519 42.882858471175, -78.882841158658 42.883439471067, -78.883214158921 42.883810471139, -78.883532159324 42.884131470697, -78.884008159882 42.884613471406, -78.885442160041 42.886117471722, -78.886797161016 42.88747247144, -78.887812161464 42.888475471963, -78.888124161585 42.888759471607, -78.888343160979 42.888959471863, -78.888994161584 42.88962547209, -78.889580161863 42.890223471869, -78.889624162111 42.890266472059, -78.891886163005 42.892491472442, -78.89242416285 42.893031472237)))",76
